index,axis-0,axis-1
85.0,742.4130652037219,134.3786653299079
86.0,800.4141619797277,106.46563750645512
87.0,821.0770527061799,65.13985605355103
88.0,848.6275736747828,33.23925282674785
89.0,831.5897514968307,149.96646008845943
90.0,863.852861578484,119.15337742620639
91.0,756.5508325428732,185.49213186376298
92.0,706.5248865735682,183.31709073466274
93.0,739.1505035100713,211.23011855811552
94.0,800.0516551248774,192.74226896076368
95.0,846.4525325456821,187.30466613801315
96.0,842.4649571423315,223.1928447681667
97.0,804.4017373830777,235.51807783306793
98.0,702.5373111702177,239.14314638156827
99.0,630.0359402002103,268.1436947695712
100.0,654.6864063300126,295.33170888332387
101.0,686.2245027019659,270.6812427535214
102.0,737.700476090671,265.6061467856209
103.0,783.0138329469254,282.28146210872256
104.0,748.938188591022,303.6693665448747
105.0,767.4260381883737,342.45760001382854
106.0,729.0003115742699,345.7201617074789
107.0,687.6745301213658,343.9076274332287
108.0,898.2910127892378,71.30247396885552
109.0,951.579520452193,32.51424049990168
110.0,988.5552196468968,58.61473404910427
111.0,980.580068840196,99.21550179230829
112.0,937.0792462581917,117.34084453481009
113.0,875.8155877885356,159.39163969741426
114.0,879.803163191886,196.00483203726787
115.0,917.1413692414396,152.8665163101136
116.0,952.3045341618931,155.7665711489139
117.0,1019.0057954542998,135.10368042246185
118.0,1016.1057406154996,174.9794344559658
119.0,983.1176168241462,199.2673937309182
120.0,930.554122870891,218.11775018312008
121.0,993.6303156147973,258.3560110714741
122.0,968.9798494849949,283.0064772012765
123.0,918.5913966608398,267.41868244272496
124.0,826.5146555289307,288.444080024027
125.0,823.9771075449805,320.3446832508302
126.0,876.1780946433856,306.2069159116788
127.0,874.7280672239855,264.15612074907466
128.0,909.5287252895889,308.019450185929
129.0,879.4406563370359,0.25112626968676466
130.0,937.8042599678917,0.9761399793868435
131.0,1021.9058502931002,283.0064841155461
132.0,1020.0933160188499,329.7698683912007
133.0,1017.9182748897498,364.9330333116542
134.0,977.6800140013958,334.1199506494011
135.0,943.6043696454924,343.9076357303521
136.0,884.8782591597866,351.1577728273528
137.0,916.7788623865897,377.62077323140545
138.0,951.2170135973431,411.6964175873088
139.0,982.3926031144463,397.1961433933074
140.0,988.9177265017469,449.3971304917126
141.0,1019.3683023091498,458.45980186296345
142.0,1004.5055212602985,486.7353365412663
143.0,961.0046986782941,491.44792565431675
144.0,916.0538486768896,479.8477062991156
145.0,912.4287801283892,435.25936315256115
146.0,872.1905192400353,450.84715791111273
147.0,849.7150942393331,410.6088970227587
148.0,851.1651216587333,379.7958143605057
149.0,807.6642990767289,368.19559500530454
150.0,771.7761204465753,393.208567989957
151.0,756.9133393977239,438.88443170106154
152.0,791.3514906084773,470.7850349278647
153.0,834.8523131904816,455.9222538790132
154.0,874.3655603691356,487.4603502509663
155.0,702.0771939178048,382.8047687010316
156.0,721.354680073729,416.67062275873604
157.0,667.6903267207513,428.1329118244206
158.0,669.253366138799,391.1409789306204
159.0,631.2194069663003,402.60326799630496
160.0,610.3788813923284,433.3430432179136
161.0,588.4963295396578,389.57793951257247
162.0,623.4042098760608,366.65336138120335
163.0,617.1520522038693,316.11508686432137
164.0,584.8492375642127,291.106456175555
165.0,522.8486739816461,259.8456678145971
166.0,524.411713399694,299.9636795444931
167.0,483.2516753910994,302.56874524123964
168.0,470.74736004671627,340.08169127438913
169.0,469.7053337680177,374.46855847144286
170.0,512.9494243340094,385.9308475371274
171.0,539.0000813014744,363.5272825451076
172.0,558.2775674573985,321.32521825781436
173.0,542.1261601375702,410.4184650865444
174.0,504.6132141044207,423.96480670962626
175.0,472.31039946476415,436.9901351933587
176.0,423.3351643659301,447.93141111969396
177.0,443.65467680055275,412.5025176439417
178.0,520.764621424249,474.50308122650824
179.0,548.8993309491111,460.9567396034264
180.0,594.7484872118494,467.7299104149673
181.0,595.7905134905479,503.1588038907197
182.0,631.2194069663003,485.4443571528435
183.0,673.9424843929428,480.23422575935047
184.0,664.0432347453061,511.4950141203084
185.0,707.8083384506472,498.99069877592524
186.0,734.9010216968107,473.46105494780966
187.0,740.632166229653,532.3355396942803
188.0,773.4559940086588,540.1507367845198
189.0,804.7167823696168,514.6210929564043
190.0,799.5066509761238,549.5289732928072
191.0,709.8923910080443,575.0586171209229
192.0,750.5314158772896,572.4535514241763
193.0,789.6074013284871,589.1259718833539
194.0,743.7582450657487,609.4454843179766
195.0,741.6741925083516,634.9751281460923
196.0,703.6402333358528,641.7482989576331
197.0,671.8584318355456,640.1852595395852
198.0,696.3460493849626,669.361995343146
199.0,673.4214712535935,694.8916391712617
200.0,633.3034595236975,667.2779427857488
201.0,605.6897631381847,646.9584303511261
202.0,570.7818828017816,643.3113383756811
203.0,556.1935149000012,596.4201558342442
204.0,575.9920141952746,569.3274725880807
205.0,583.8072112855141,534.4195922516776
206.0,598.9165923266438,604.756366063833
207.0,627.5723149908553,579.2267222357174
208.0,665.0852610240047,551.6130258502045
209.0,667.169313581402,590.1679981620526
210.0,544.7312258343167,533.8985791123283
211.0,514.5124637520573,589.125971883354
212.0,496.2770038748319,547.9659338747593
213.0,498.8820695715784,505.24285644811687
214.0,450.4278476120937,471.8980155297618
215.0,468.14229434996975,518.2681849318494
216.0,446.7807556366485,557.3441703830467
217.0,420.7300986691836,532.8565528336297
218.0,411.87287530024554,478.1501732019534
219.0,373.8389161277467,479.192199480652
220.0,366.5447321768565,535.9826316697255
221.0,403.0156519313074,567.2434200306834
222.0,425.41921692332727,594.8571164161963
223.0,457.7220315629838,630.807023031298
224.0,487.9407936452431,631.8490493099965
225.0,536.395015604728,665.7149033677009
226.0,558.2775674573985,696.9756917286588
227.0,520.2436082848997,713.6481121878364
228.0,556.1935149000012,732.9255983437605
229.0,588.4963295396577,729.7995195076647
230.0,638.5135909171905,714.1691253271857
231.0,664.0432347453061,738.6567428766028
232.0,749.4893895985912,684.992389523625
233.0,775.540046566056,663.6308508103037
234.0,810.447926902459,648.0004566298247
235.0,842.7507415421156,608.403458039278
236.0,853.6920174684509,632.8910755886951
237.0,844.3137809601635,537.5456710877734
238.0,879.2216612965665,533.377565972979
239.0,937.575132903688,546.9239075960608
240.0,904.2302919853329,569.84848572743
241.0,868.8013985095805,578.1846959570187
242.0,884.9528058294088,612.5715631540725
243.0,934.4490540675922,592.2520507194497
244.0,961.0206923742884,572.4535514241763
245.0,968.3148763251785,539.6297236451705
246.0,998.5336384074378,569.8484857274298
247.0,1023.5422690962041,528.6884477188353
248.0,1020.4161902601085,588.6049587440045
249.0,1000.0966778254858,649.0424829085232
250.0,957.3736003988433,628.7229704739007
251.0,952.6844821446996,673.0090873185909
252.0,913.0874835541529,671.4460479005431
253.0,880.7846689144964,655.8156537200641
254.0,872.969471824257,702.1858231221518
255.0,936.5330748248714,726.1524275322195
256.0,963.1047449316856,717.8162173026307
257.0,1021.9792296781563,684.9923895236248
258.0,1002.180730382883,725.1104012535209
259.0,916.2135623902486,756.8922027538281
260.0,860.465156479873,745.9509268274927
261.0,827.1203155615179,708.9589939336926
262.0,792.2124352251149,695.4126523106108
263.0,710.4133723472751,746.471939966842
264.0,748.9683446591231,754.2871370570815
265.0,755.2205023313147,725.63141439287
266.0,786.4812906922725,781.3798203032451
267.0,812.0109345203881,781.9008334425944
268.0,846.9188148567912,781.9008334425944
269.0,941.7432062183642,788.152991114786
270.0,821.3891710286762,812.1195955248537
271.0,869.3223798488117,819.9347926150932
272.0,914.6505229722006,816.2877006396482
273.0,954.2475215627474,824.6239108692369
274.0,980.2981785302123,808.9935166887578
275.0,1003.7437698009306,773.5646232130056
276.0,1002.701743522232,843.9013970251608
277.0,979.2561522515138,863.6998963204342
278.0,1004.7857960796293,880.3723167796118
279.0,978.214125972815,901.7338554929331
280.0,944.3482719151107,896.0027109600908
281.0,976.1300734154179,950.1880774524178
282.0,948.5163770299051,978.32278697728
283.0,905.7932996032625,957.482261403308
284.0,905.2722864639132,902.2548686322824
285.0,905.2722864639132,863.6998963204343
286.0,819.8261316106283,857.4477386482426
287.0,862.0281958979215,892.3556189846457
288.0,821.3891710286762,915.8012102553641
289.0,785.9602775529239,912.1541182799191
290.0,808.884855684293,877.246237943516
291.0,770.8508965117942,857.968751787592
292.0,758.8675943067603,805.3464247133129
293.0,735.9430161753911,828.271002844682
294.0,748.4473315197744,903.8179080503303
295.0,707.2872935111798,907.4650000257755
296.0,706.2452672324812,945.4989591982742
297.0,734.3799767573432,968.9445504689927
298.0,778.6660936020337,973.112655583787
299.0,806.2797899875465,953.3141562885137
300.0,836.4985520698058,979.885826395328
301.0,880.7846689144963,987.7010234855674
302.0,1019.3741639814097,969.4655318082237
303.0,988.634388759801,1002.8103727265786
304.0,915.6925492508992,1006.9784778413731
305.0,846.3978017174425,1011.6675960955167
306.0,821.3891710286762,1019.4827931857562
307.0,764.5987388396026,1010.6255698168181
308.0,701.5561489783374,996.5582150543871
309.0,676.0265051502217,971.0285712262714
310.0,649.4548350434075,998.6422676117843
311.0,671.8584000354274,1018.961780046407
312.0,668.2113080599822,928.305493799629
313.0,692.1779442701684,772.0015519948392
314.0,668.7323529994499,782.4218147818253
315.0,633.3034595236975,753.7660921176139
316.0,628.0933281302046,806.388419191893
317.0,655.1860113763681,831.3970498806593
318.0,692.1779442701684,818.3717213969269
319.0,680.7156552044837,856.926693708775
320.0,638.5135909171905,869.4310090531582
321.0,640.5976434745878,900.6917974141161
322.0,604.6477368594861,888.1874820697329
323.0,609.8578682529792,934.5576514718205
324.0,575.4710010559254,955.3981770457924
325.0,613.5049602284241,974.6756632017166
326.0,579.1180930313704,990.8270705215448
327.0,532.2269104899335,931.952585775074
328.0,531.7058973505843,883.4983638155893
329.0,566.6137776869873,870.994048471206
330.0,553.0674360639056,825.6659053478171
331.0,585.3702507035621,811.598550585386
332.0,527.5377922357899,757.4131840930589
333.0,488.98281992394175,772.5225651341887
334.0,526.4957659570913,795.9681564049071
335.0,557.7565543180492,785.0268804785718
336.0,503.0501746863729,849.6325097578848
337.0,459.28507098103177,858.4897331268229
338.0,498.3610564322291,883.4983638155893
339.0,447.8227819153471,893.9186266025752
340.0,437.4025191283611,921.532322988088
341.0,459.2850709810317,964.7764135540799
342.0,499.924095850277,965.8184398327785
343.0,509.8233454979137,1013.7516486529139
344.0,476.47850457955855,1010.6255698168181
345.0,432.19238773486813,995.5161887756885
346.0,393.63741542302006,975.7176894804152
347.0,373.3179029883975,1005.9364515626745
348.0,286.8297218564139,990.3060573821956
349.0,244.10664442977142,964.2554004147306
350.0,236.29144733953194,928.8265069389784
351.0,275.36743279072937,916.3221915945951
352.0,324.3426678895634,927.7844806602798
353.0,341.015088348741,967.9024923901757
354.0,318.09051021737184,1003.331385865928
355.0,266.5102094217913,1013.2306355135647
356.0,298.2920109220985,1018.4407669070577
357.0,379.0490475212398,938.2047434472656
358.0,395.7214679804174,895.4816660206232
359.0,361.33460078336367,891.3135609058288
360.0,324.3426678895634,890.2715346271302
361.0,277.45148534812654,867.3469564957611
362.0,282.6616167416195,838.1702206922004
363.0,338.9310357913438,858.489733126823
364.0,380.0910737999384,843.3803520856934
365.0,400.9315993739104,810.5565243066875
366.0,436.881505989012,826.1869184871665
367.0,457.20101842363465,784.5058673392225
368.0,426.9822563413753,726.6734088714504
369.0,462.41114981712764,711.5640278303208
370.0,444.6967030792515,676.6561474939177
371.0,384.25917891473284,696.9756599285404
372.0,361.85561392271296,725.1103694534025
373.0,341.5361014880903,749.5979870028195
374.0,318.61152335672114,775.6486439702845
375.0,359.25054822596644,795.9681564049072
376.0,323.8216547502141,809.5144980279889
377.0,299.33403720079707,742.3038030519294
378.0,320.69557591411836,713.1270672483687
379.0,344.1411671848368,688.1184365596023
380.0,329.5527992830564,647.479411690357
381.0,369.1497978736031,651.1265036658021
382.0,370.19182415230176,613.0925444933033
383.0,251.9218415200109,803.2623403557973
384.0,213.88788234751212,818.8927345362763
385.0,178.45898887175977,838.6912338315497
386.0,224.3081451344981,858.489733126823
387.0,198.77850130638245,896.5236922993217
388.0,274.3254065120307,264.5347940187704
389.0,300.89707661884495,295.79558237972833
390.0,335.804956955248,323.9302919045905
391.0,370.1918241523017,303.08976633061854
392.0,404.57869134935544,322.3672524865426
393.0,371.2338504310003,356.75411968359634
394.0,414.9989541363414,359.3591853803428
395.0,395.72146798041734,399.4771971102388
396.0,342.0571146274396,407.8134073398276
397.0,335.2839438158987,455.7466161599631
398.0,307.67024743038587,476.587141733935
399.0,277.97249848747583,447.93141906972363
400.0,312.88037882387886,432.3010248892447
401.0,305.06518173363935,384.88882920845845
402.0,283.7036430203181,398.43517083154023
403.0,263.90514372504475,364.0483036344865
404.0,295.68694522535196,344.24980433921314
405.0,253.48488093805878,324.9723181832891
406.0,223.78713199514874,343.72879119986385
407.0,218.57700060165573,392.18301315934866
408.0,215.45092176555997,433.86406430729255
409.0,194.61039619158802,487.52841766027035
410.0,234.72840792148403,495.8646278898591
411.0,267.03122256114057,521.3942717179747
412.0,301.4180897581943,530.7725082262621
413.0,310.7963262664816,570.8905199561581
414.0,267.55223570048986,594.3361112268765
415.0,231.60232908538822,599.5462426203695
416.0,234.72840792148403,555.7811389150285
417.0,272.76236709398285,636.0171623748205
418.0,236.29144733953194,236.9210976332576
419.0,200.86255386377962,259.3246626252774
420.0,230.56030280668966,279.6441750599001
421.0,209.19876409336837,307.25787144541295
422.0,180.54304142915697,329.66143643743277
423.0,172.20683119956817,287.4593721501396
424.0,151.88731876494552,244.21528158414776
425.0,101.87005738741283,239.52616333000407
426.0,120.10551726463828,274.9550568057564
427.0,119.58450412528899,332.26650213417923
428.0,98.74397855131703,364.0483036344865
429.0,78.42446611669438,331.22447585548065
430.0,156.5909790006488,526.8346264689496
431.0,113.34204133228374,503.6083451285314
432.0,131.76288515399477,465.9657512319916
433.0,141.37376019140922,425.92043857609804
434.0,168.6045727974168,392.28237594514746
435.0,98.92572877616203,408.30050100750486
436.0,77.30125994197957,429.92496984168736
437.0,58.880416120268535,383.4724071608509
438.0,23.640544038297122,363.4497508329041
439.0,38.056856594418775,304.98359435529954
440.0,42.86229411312601,258.53103167446307
441.0,32.45051282259368,212.07846899362656
442.0,59.681325428601255,224.89296904351244
443.0,8.423325229057525,242.5129066121056
444.0,7.622418975939695,405.09687599503343
445.0,3.617887710350266,453.95215743522346
446.0,57.27860666924768,482.7847825474668
447.0,16.43238776023637,500.4047201160601
448.0,37.255950341301016,550.8618140624859
449.0,23.64054403829724,596.5134704902046
450.0,67.69038795978013,611.7306892994441
451.0,118.94838815932383,604.5225330213832
452.0,110.93932562814513,556.468157834311
453.0,158.99370081521735,590.1062204652616
454.0,62.08404418795503,658.9841582333984
455.0,199.83991972422865,658.1832519802806
456.0,245.49157615194724,649.3732831959841
457.0,161.39641957457087,660.5859707396343
458.0,131.76288820920968,686.214970839406
459.0,80.5048880096659,703.0340021548813
460.0,62.88495044107276,735.070252279596
461.0,26.844169050768613,750.2874710888356
462.0,30.848700316357963,654.9796269678089
463.0,4.418793963468232,726.2602834952995
464.0,244.6906698988294,684.6131522227404
465.0,230.27435734270773,727.0611836379876
466.0,202.24263848358225,739.8756836878734
467.0,174.2109196244568,761.500152522056
468.0,146.9801070184492,748.6856524721701
469.0,104.53207560320206,760.6992462689382
470.0,67.69038795978,781.5228088500028
471.0,140.57285699350624,790.3327776342994
472.0,76.50035674407658,835.984434062018
473.0,36.455044088183044,861.6134341617899
474.0,14.830575254000536,827.9753715308393
475.0,112.54113813438077,868.8215904398506
476.0,148.58191952468496,897.654215552094
477.0,254.30154493624389,759.097445983562
478.0,222.26529481152903,771.911946033448
479.0,42.061387860008125,924.8850403789612
480.0,86.91213803460889,940.1022591882008
481.0,13.22876274776479,952.1158529849689
482.0,11.626950241529059,1008.9801969563377
483.0,55.676794163011934,1012.9847282219271
484.0,94.12029431266974,1020.9937907531058
485.0,118.14748190620585,994.563884400216
486.0,127.7583569436203,949.7131342256152
487.0,156.59098205586372,927.2877591383146
488.0,206.2471697491717,946.5095092131436
489.0,190.2290446868143,984.1521031096835
490.0,196.6362947117572,1020.9937907531057
491.0,154.98916954962792,999.3693219189231
